사업명,기준년월,시도,시군구,수급권자수,수급가구수
차상위본인부담경감대상자,2025-12,충청북도,진천군,290,246
차상위본인부담경감대상자,2025-12,충청북도,괴산군,258,187
차상위본인부담경감대상자,2025-12,충청북도,음성군,368,292
차상위본인부담경감대상자,2025-12,충청북도,단양군,144,110
차상위본인부담경감대상자,2025-12,충청남도,천안시 동남구,825,616
차상위본인부담경감대상자,2025-12,충청남도,천안시 서북구,884,631
차상위본인부담경감대상자,2025-12,충청남도,공주시,580,460
차상위본인부담경감대상자,2025-12,충청남도,보령시,453,372
차상위본인부담경감대상자,2025-12,충청남도,아산시,898,671
차상위본인부담경감대상자,2025-12,충청남도,서산시,639,461
차상위본인부담경감대상자,2025-12,충청남도,논산시,571,441
차상위본인부담경감대상자,2025-12,충청남도,계룡시,141,103
차상위본인부담경감대상자,2025-12,충청남도,당진시,403,307
차상위본인부담경감대상자,2025-12,충청남도,금산군,721,566
차상위본인부담경감대상자,2025-12,충청남도,부여군,543,431
차상위본인부담경감대상자,2025-12,충청남도,서천군,377,285
차상위본인부담경감대상자,2025-12,충청남도,청양군,107,84
차상위본인부담경감대상자,2025-12,충청남도,홍성군,404,313
차상위본인부담경감대상자,2025-12,충청남도,예산군,477,357
차상위본인부담경감대상자,2025-12,충청남도,태안군,247,197
차상위본인부담경감대상자,2025-12,전라남도,목포시,2118,1570
차상위본인부담경감대상자,2025-12,전라남도,여수시,1741,1358
차상위본인부담경감대상자,2025-12,전라남도,순천시,1461,1099
차상위본인부담경감대상자,2025-12,전라남도,나주시,1184,904
차상위본인부담경감대상자,2025-12,전라남도,광양시,810,578
차상위본인부담경감대상자,2025-12,전라남도,담양군,493,385
차상위본인부담경감대상자,2025-12,전라남도,곡성군,152,131
차상위본인부담경감대상자,2025-12,전라남도,구례군,167,139
차상위본인부담경감대상자,2025-12,전라남도,고흥군,1024,818
차상위본인부담경감대상자,2025-12,전라남도,보성군,493,403
차상위본인부담경감대상자,2025-12,전라남도,화순군,545,427
차상위본인부담경감대상자,2025-12,전라남도,장흥군,314,244
차상위본인부담경감대상자,2025-12,전라남도,강진군,425,332
차상위본인부담경감대상자,2025-12,전라남도,해남군,784,650
차상위본인부담경감대상자,2025-12,전라남도,영암군,325,265
차상위본인부담경감대상자,2025-12,전라남도,무안군,777,596
차상위본인부담경감대상자,2025-12,전라남도,함평군,290,246
차상위본인부담경감대상자,2025-12,전라남도,영광군,788,629
차상위본인부담경감대상자,2025-12,전라남도,장성군,468,391
차상위본인부담경감대상자,2025-12,전라남도,완도군,523,440
차상위본인부담경감대상자,2025-12,전라남도,진도군,510,417
차상위본인부담경감대상자,2025-12,전라남도,신안군,445,351
차상위본인부담경감대상자,2025-12,경상북도,포항시남구,1383,1049
차상위본인부담경감대상자,2025-12,경상북도,포항시북구,1465,1120
차상위본인부담경감대상자,2025-12,경상북도,경주시,927,761
차상위본인부담경감대상자,2025-12,경상북도,김천시,1232,974
차상위본인부담경감대상자,2025-12,경상북도,안동시,1286,1005
차상위본인부담경감대상자,2025-12,경상북도,구미시,1836,1356
차상위본인부담경감대상자,2025-12,경상북도,영주시,782,581
차상위본인부담경감대상자,2025-12,경상북도,영천시,709,566
차상위본인부담경감대상자,2025-12,경상북도,상주시,773,627
차상위본인부담경감대상자,2025-12,경상북도,문경시,414,345
차상위본인부담경감대상자,2025-12,경상북도,경산시,1712,1231
차상위본인부담경감대상자,2025-12,경상북도,의성군,411,340
차상위본인부담경감대상자,2025-12,경상북도,청송군,194,167
차상위본인부담경감대상자,2025-12,경상북도,영양군,163,126
차상위본인부담경감대상자,2025-12,경상북도,영덕군,621,522
차상위본인부담경감대상자,2025-12,경상북도,청도군,350,293
차상위본인부담경감대상자,2025-12,경상북도,고령군,469,368
차상위본인부담경감대상자,2025-12,경상북도,성주군,295,240
차상위본인부담경감대상자,2025-12,경상북도,칠곡군,714,511
차상위본인부담경감대상자,2025-12,경상북도,예천군,250,199
차상위본인부담경감대상자,2025-12,경상북도,봉화군,236,198
차상위본인부담경감대상자,2025-12,경상북도,울진군,620,535
차상위본인부담경감대상자,2025-12,경상북도,울릉군,19,14
차상위본인부담경감대상자,2025-12,경상남도,창원시의창구,1232,923
차상위본인부담경감대상자,2025-12,경상남도,창원시성산구,642,476
차상위본인부담경감대상자,2025-12,경상남도,창원시마산합포구,1436,1111
차상위본인부담경감대상자,2025-12,경상남도,창원시마산회원구,1212,934
차상위본인부담경감대상자,2025-12,경상남도,창원시진해구,1116,842
차상위본인부담경감대상자,2025-12,경상남도,진주시,1863,1358
차상위본인부담경감대상자,2025-12,경상남도,통영시,1467,1063
차상위본인부담경감대상자,2025-12,경상남도,사천시,869,677
차상위본인부담경감대상자,2025-12,경상남도,김해시,3232,2381
차상위본인부담경감대상자,2025-12,경상남도,밀양시,882,713
차상위본인부담경감대상자,2025-12,경상남도,거제시,1137,813
차상위본인부담경감대상자,2025-12,경상남도,양산시,2777,2090
차상위본인부담경감대상자,2025-12,경상남도,의령군,154,125
차상위본인부담경감대상자,2025-12,경상남도,함안군,429,345
차상위본인부담경감대상자,2025-12,경상남도,창녕군,577,453
차상위본인부담경감대상자,2025-12,경상남도,고성군,253,205
차상위본인부담경감대상자,2025-12,경상남도,남해군,446,366
차상위본인부담경감대상자,2025-12,경상남도,하동군,246,190
차상위본인부담경감대상자,2025-12,경상남도,산청군,232,191
차상위본인부담경감대상자,2025-12,경상남도,함양군,204,149
차상위본인부담경감대상자,2025-12,경상남도,거창군,463,351
차상위본인부담경감대상자,2025-12,경상남도,합천군,233,201
차상위본인부담경감대상자,2025-12,제주특별자치도,제주시,3911,2782
차상위본인부담경감대상자,2025-12,제주특별자치도,서귀포시,1581,1129
차상위본인부담경감대상자,2025-12,강원특별자치도,춘천시,1982,1515
차상위본인부담경감대상자,2025-12,강원특별자치도,원주시,2303,1714
차상위본인부담경감대상자,2025-12,강원특별자치도,강릉시,2209,1764
차상위본인부담경감대상자,2025-12,강원특별자치도,동해시,618,500
차상위본인부담경감대상자,2025-12,강원특별자치도,태백시,260,212
차상위본인부담경감대상자,2025-12,강원특별자치도,속초시,813,622
차상위본인부담경감대상자,2025-12,강원특별자치도,삼척시,342,286
차상위본인부담경감대상자,2025-12,강원특별자치도,홍천군,184,148
차상위본인부담경감대상자,2025-12,강원특별자치도,횡성군,184,150
차상위본인부담경감대상자,2025-12,강원특별자치도,영월군,173,138
차상위본인부담경감대상자,2025-12,강원특별자치도,평창군,190,150
차상위본인부담경감대상자,2025-12,강원특별자치도,정선군,128,110
차상위본인부담경감대상자,2025-12,강원특별자치도,철원군,328,273
차상위본인부담경감대상자,2025-12,강원특별자치도,화천군,187,147
차상위본인부담경감대상자,2025-12,강원특별자치도,양구군,126,110
차상위본인부담경감대상자,2025-12,강원특별자치도,인제군,248,190
차상위본인부담경감대상자,2025-12,강원특별자치도,고성군,302,245
차상위본인부담경감대상자,2025-12,강원특별자치도,양양군,208,181
차상위본인부담경감대상자,2025-12,전북특별자치도,전주시 완산구,3642,2633
차상위본인부담경감대상자,2025-12,전북특별자치도,전주시 덕진구,2349,1649
차상위본인부담경감대상자,2025-12,전북특별자치도,군산시,3518,2628
차상위본인부담경감대상자,2025-12,전북특별자치도,익산시,3488,2660
차상위본인부담경감대상자,2025-12,전북특별자치도,정읍시,1815,1466
차상위본인부담경감대상자,2025-12,전북특별자치도,남원시,743,551
차상위본인부담경감대상자,2025-12,전북특별자치도,김제시,1611,1289
차상위본인부담경감대상자,2025-12,전북특별자치도,완주군,1166,879
차상위본인부담경감대상자,2025-12,전북특별자치도,진안군,296,228
차상위본인부담경감대상자,2025-12,전북특별자치도,무주군,128,113
차상위본인부담경감대상자,2025-12,전북특별자치도,장수군,147,126
차상위본인부담경감대상자,2025-12,전북특별자치도,임실군,293,235
차상위본인부담경감대상자,2025-12,전북특별자치도,순창군,225,166
차상위본인부담경감대상자,2025-12,전북특별자치도,고창군,1040,833
차상위본인부담경감대상자,2025-12,전북특별자치도,부안군,900,704
기초연금,2025-12,서울특별시,종로구,15147,12164
기초연금,2025-12,서울특별시,중구,15339,12515
기초연금,2025-12,서울특별시,용산구,15571,12574
기초연금,2025-12,서울특별시,성동구,25501,20145
기초연금,2025-12,서울특별시,광진구,31760,24912
기초연금,2025-12,서울특별시,동대문구,42062,32888
기초연금,2025-12,서울특별시,중랑구,59991,46956
기초연금,2025-12,서울특별시,성북구,52110,40178
기초연금,2025-12,서울특별시,강북구,54764,43091
기초연금,2025-12,서울특별시,도봉구,51758,39672
기초연금,2025-12,서울특별시,노원구,65747,51580
기초연금,2025-12,서울특별시,은평구,65972,51264
기초연금,2025-12,서울특별시,서대문구,36206,28160
기초연금,2025-12,서울특별시,마포구,30697,24321
기초연금,2025-12,서울특별시,양천구,47412,36873
기초연금,2025-12,서울특별시,강서구,69014,54092
기초연금,2025-12,서울특별시,구로구,52243,39715
기초연금,2025-12,서울특별시,금천구,32395,25227
기초연금,2025-12,서울특별시,영등포구,32906,25889
기초연금,2025-12,서울특별시,동작구,36025,28115
기초연금,2025-12,서울특별시,관악구,55298,43027
기초연금,2025-12,서울특별시,서초구,17186,13833
기초연금,2025-12,서울특별시,강남구,23178,19157
기초연금,2025-12,서울특별시,송파구,42884,33993
기초연금,2025-12,서울특별시,강동구,47906,37476
기초연금,2025-12,부산광역시,중구,9743,7873
기초연금,2025-12,부산광역시,서구,23551,18521
기초연금,2025-12,부산광역시,동구,21115,16580
기초연금,2025-12,부산광역시,영도구,27447,21153
기초연금,2025-12,부산광역시,부산진구,64095,49427
기초연금,2025-12,부산광역시,동래구,42589,32400
기초연금,2025-12,부산광역시,남구,45319,34110
기초연금,2025-12,부산광역시,북구,47620,36766
기초연금,2025-12,부산광역시,해운대구,54329,42149
기초연금,2025-12,부산광역시,사하구,56960,43770
기초연금,2025-12,부산광역시,금정구,40206,30878
기초연금,2025-12,부산광역시,강서구,13758,10599
기초연금,2025-12,부산광역시,연제구,35052,26750
기초연금,2025-12,부산광역시,수영구,28849,22213
기초연금,2025-12,부산광역시,사상구,39056,30174
기초연금,2025-12,부산광역시,기장군,25621,20146
기초연금,2025-12,대구광역시,중구,12228,9549
기초연금,2025-12,대구광역시,동구,61798,47775
기초연금,2025-12,대구광역시,서구,38477,29707
기초연금,2025-12,대구광역시,남구,29121,22817
기초연금,2025-12,대구광역시,북구,60366,46373
기초연금,2025-12,대구광역시,수성구,44689,34639
기초연금,2025-12,대구광역시,달서구,72473,55901
기초연금,2025-12,대구광역시,달성군,32137,24726
기초연금,2025-12,대구광역시,군위군,8360,6218
기초연금,2025-12,인천광역시,중구,19788,15693
기초연금,2025-12,인천광역시,동구,13232,10207
기초연금,2025-12,인천광역시,미추홀구,67315,52499
기초연금,2025-12,인천광역시,연수구,30991,24078
기초연금,2025-12,인천광역시,남동구,70381,55290
기초연금,2025-12,인천광역시,부평구,71426,55592
기초연금,2025-12,인천광역시,계양구,41797,32984
기초연금,2025-12,인천광역시,서구,65846,51322
기초연금,2025-12,인천광역시,강화군,18732,14009
기초연금,2025-12,인천광역시,옹진군,4862,3711
기초연금,2025-12,광주광역시,동구,15716,12082
기초연금,2025-12,광주광역시,서구,31815,24780
기초연금,2025-12,광주광역시,남구,30964,23763
기초연금,2025-12,광주광역시,북구,56484,43927
기초연금,2025-12,광주광역시,광산구,34536,27310
기초연금,2025-12,대전광역시,동구,38903,30261
기초연금,2025-12,대전광역시,중구,37228,28916
기초연금,2025-12,대전광역시,서구,48006,37104
기초연금,2025-12,대전광역시,유성구,23687,18797
기초연금,2025-12,대전광역시,대덕구,26494,20507
기초연금,2025-12,울산광역시,중구,29713,23099
기초연금,2025-12,울산광역시,남구,32767,25343
기초연금,2025-12,울산광역시,동구,17924,13489
기초연금,2025-12,울산광역시,북구,17377,13409
기초연금,2025-12,울산광역시,울주군,29938,23430
기초연금,2025-12,세종특별자치시,세종특별자치시,24997,19546
기초연금,2025-12,경기도,수원시장안구,30771,24358
기초연금,2025-12,경기도,수원시권선구,37884,29817
기초연금,2025-12,경기도,수원시팔달구,21828,17611
기초연금,2025-12,경기도,수원시영통구,17845,14136
기초연금,2025-12,경기도,성남시수정구,30361,24596
기초연금,2025-12,경기도,성남시중원구,29655,23523
기초연금,2025-12,경기도,성남시분당구,22118,17700
기초연금,2025-12,경기도,의정부시,65244,51010
기초연금,2025-12,경기도,안양시만안구,32851,25420
기초연금,2025-12,경기도,안양시동안구,26243,20233
기초연금,2025-12,경기도,부천시 원미구,46254,36114
기초연금,2025-12,경기도,부천시 소사구,33061,25539
기초연금,2025-12,경기도,부천시 오정구,25614,20281
기초연금,2025-12,경기도,광명시,31268,24245
기초연금,2025-12,경기도,평택시,55538,44526
기초연금,2025-12,경기도,동두천시,18496,14819
기초연금,2025-12,경기도,안산시상록구,37246,29925
기초연금,2025-12,경기도,안산시단원구,29952,23924
기초연금,2025-12,경기도,고양시덕양구,60813,47833
기초연금,2025-12,경기도,고양시일산동구,28736,22621
기초연금,2025-12,경기도,고양시일산서구,28656,22070
기초연금,2025-12,경기도,과천시,3607,2949
기초연금,2025-12,경기도,구리시,21633,16860
기초연금,2025-12,경기도,남양주시,92434,71260
기초연금,2025-12,경기도,오산시,21457,16993
기초연금,2025-12,경기도,시흥시,48856,38777
기초연금,2025-12,경기도,군포시,29605,23154
기초연금,2025-12,경기도,의왕시,15852,12044
기초연금,2025-12,경기도,하남시,28435,21954
기초연금,2025-12,경기도,용인시처인구,32685,25470
기초연금,2025-12,경기도,용인시기흥구,37634,28413
기초연금,2025-12,경기도,용인시수지구,20115,15024
기초연금,2025-12,경기도,파주시,61670,48161
기초연금,2025-12,경기도,이천시,26753,20689
기초연금,2025-12,경기도,안성시,27703,21674
기초연금,2025-12,경기도,김포시,49822,38206
기초연금,2025-12,경기도,화성시,68839,53949
기초연금,2025-12,경기도,광주시,49067,37167
기초연금,2025-12,경기도,양주시,38934,30430
기초연금,2025-12,경기도,포천시,27234,21664
기초연금,2025-12,경기도,여주시,21324,16361
기초연금,2025-12,경기도,연천군,10076,7932
기초연금,2025-12,경기도,가평군,13396,10402
기초연금,2025-12,경기도,양평군,23366,17889
기초연금,2025-12,충청북도,청주시상당구,26031,20273
기초연금,2025-12,충청북도,청주시서원구,23970,18860
기초연금,2025-12,충청북도,청주시흥덕구,24856,19531
기초연금,2025-12,충청북도,청주시청원구,21081,16514
기초연금,2025-12,충청북도,충주시,37807,29248
기초연금,2025-12,충청북도,제천시,26016,20017
기초연금,2025-12,충청북도,보은군,9965,7536
기초연금,2025-12,충청북도,옥천군,13582,10371
기초연금,2025-12,충청북도,영동군,13319,10168
기초연금,2025-12,충청북도,증평군,6060,4769
기초연금,2025-12,충청북도,진천군,12144,9427
기초연금,2025-12,충청북도,괴산군,11821,8854
기초연금,2025-12,충청북도,음성군,18080,14144
기초연금,2025-12,충청북도,단양군,8151,6212
기초연금,2025-12,충청남도,천안시,1,1
기초연금,2025-12,충청남도,천안시 동남구,32550,25650
기초연금,2025-12,충청남도,천안시 서북구,31026,24545
기초연금,2025-12,충청남도,공주시,23343,18003
기초연금,2025-12,충청남도,보령시,22846,17482
기초연금,2025-12,충청남도,아산시,38139,30126
기초연금,2025-12,충청남도,서산시,28558,21777
기초연금,2025-12,충청남도,논산시,27161,21023
기초연금,2025-12,충청남도,계룡시,4064,3190
기초연금,2025-12,충청남도,당진시,26123,20154
기초연금,2025-12,충청남도,금산군,14546,11071
기초연금,2025-12,충청남도,부여군,19459,14683
기초연금,2025-12,충청남도,서천군,16187,12258
기초연금,2025-12,충청남도,청양군,9664,7301
기초연금,2025-12,충청남도,홍성군,20667,15785
기초연금,2025-12,충청남도,예산군,20986,15889
기초연금,2025-12,충청남도,태안군,17287,13002
기초연금,2025-12,전라남도,목포시,34854,27543
기초연금,2025-12,전라남도,여수시,48917,37461
기초연금,2025-12,전라남도,순천시,38613,30200
기초연금,2025-12,전라남도,나주시,22922,17884
기초연금,2025-12,전라남도,광양시,18393,14403
기초연금,2025-12,전라남도,담양군,12046,9258
기초연금,2025-12,전라남도,곡성군,8812,6864
기초연금,2025-12,전라남도,구례군,7572,5868
기초연금,2025-12,전라남도,고흥군,24069,18483
기초연금,2025-12,전라남도,보성군,13420,10499
기초연금,2025-12,전라남도,화순군,14476,11494
기초연금,2025-12,전라남도,장흥군,11400,8867
기초연금,2025-12,전라남도,강진군,10229,7942
기초연금,2025-12,전라남도,해남군,19904,15396
기초연금,2025-12,전라남도,영암군,12670,9876
기초연금,2025-12,전라남도,무안군,15629,12136
기초연금,2025-12,전라남도,함평군,10174,7944
기초연금,2025-12,전라남도,영광군,13838,10751
기초연금,2025-12,전라남도,장성군,11221,8699
기초연금,2025-12,전라남도,완도군,14858,11290
기초연금,2025-12,전라남도,진도군,9253,7190
기초연금,2025-12,전라남도,신안군,13155,9986
기초연금,2025-12,경상북도,포항시남구,37746,28816
기초연금,2025-12,경상북도,포항시북구,43030,32799
기초연금,2025-12,경상북도,경주시,49139,38260
기초연금,2025-12,경상북도,김천시,28614,22011
기초연금,2025-12,경상북도,안동시,32792,25331
기초연금,2025-12,경상북도,구미시,40070,31416
기초연금,2025-12,경상북도,영주시,23688,18110
기초연금,2025-12,경상북도,영천시,25847,19815
기초연금,2025-12,경상북도,상주시,26457,20310
기초연금,2025-12,경상북도,문경시,17825,13777
기초연금,2025-12,경상북도,경산시,40220,31081
기초연금,2025-12,경상북도,의성군,19256,14576
기초연금,2025-12,경상북도,청송군,8530,6425
기초연금,2025-12,경상북도,영양군,5561,4293
기초연금,2025-12,경상북도,영덕군,11959,9365
기초연금,2025-12,경상북도,청도군,13629,10383
기초연금,2025-12,경상북도,고령군,9381,7245
기초연금,2025-12,경상북도,성주군,12752,9676
기초연금,2025-12,경상북도,칠곡군,16731,13081
기초연금,2025-12,경상북도,예천군,14074,10674
기초연금,2025-12,경상북도,봉화군,10182,7747
기초연금,2025-12,경상북도,울진군,12302,9701
기초연금,2025-12,경상북도,울릉군,1933,1490
기초연금,2025-12,경상남도,창원시의창구,26910,20983
기초연금,2025-12,경상남도,창원시성산구,18843,14500
기초연금,2025-12,경상남도,창원시마산합포구,35417,27546
기초연금,2025-12,경상남도,창원시마산회원구,32333,24814
기초연금,2025-12,경상남도,창원시진해구,22807,17953
기초연금,2025-12,경상남도,진주시,50038,39111
기초연금,2025-12,경상남도,통영시,24792,19360
기초연금,2025-12,경상남도,사천시,22355,17547
기초연금,2025-12,경상남도,김해시,59714,47370
기초연금,2025-12,경상남도,밀양시,25266,19746
기초연금,2025-12,경상남도,거제시,25146,19613
기초연금,2025-12,경상남도,양산시,49537,38560
기초연금,2025-12,경상남도,의령군,8667,6836
기초연금,2025-12,경상남도,함안군,14488,11336
기초연금,2025-12,경상남도,창녕군,17455,13589
기초연금,2025-12,경상남도,고성군,14532,11279
기초연금,2025-12,경상남도,남해군,14334,10975
기초연금,2025-12,경상남도,하동군,13873,10711
기초연금,2025-12,경상남도,산청군,11154,8663
기초연금,2025-12,경상남도,함양군,11390,8919
기초연금,2025-12,경상남도,거창군,15100,11733
기초연금,2025-12,경상남도,합천군,14961,11619
기초연금,2025-12,제주특별자치도,제주시,52761,42480
기초연금,2025-12,제주특별자치도,서귀포시,26700,21227
기초연금,2025-12,강원특별자치도,춘천시,37772,29971
기초연금,2025-12,강원특별자치도,원주시,47030,37294
기초연금,2025-12,강원특별자치도,강릉시,37901,29770
기초연금,2025-12,강원특별자치도,동해시,15786,12288
기초연금,2025-12,강원특별자치도,태백시,8571,6738
기초연금,2025-12,강원특별자치도,속초시,13945,11250
기초연금,2025-12,강원특별자치도,삼척시,14197,11033
기초연금,2025-12,강원특별자치도,홍천군,16055,12201
기초연금,2025-12,강원특별자치도,횡성군,12082,9032
기초연금,2025-12,강원특별자치도,영월군,10047,7674
기초연금,2025-12,강원특별자치도,평창군,9946,7559
기초연금,2025-12,강원특별자치도,정선군,9133,7204
기초연금,2025-12,강원특별자치도,철원군,8522,6595
기초연금,2025-12,강원특별자치도,화천군,4940,3806
기초연금,2025-12,강원특별자치도,양구군,4213,3259
기초연금,2025-12,강원특별자치도,인제군,5851,4579
기초연금,2025-12,강원특별자치도,고성군,7289,5685
기초연금,2025-12,강원특별자치도,양양군,7019,5449
기초연금,2025-12,전북특별자치도,전주시 완산구,42022,32983
기초연금,2025-12,전북특별자치도,전주시 덕진구,35376,27292
기초연금,2025-12,전북특별자치도,군산시,46074,35747
기초연금,2025-12,전북특별자치도,익산시,49270,38440
기초연금,2025-12,전북특별자치도,정읍시,26527,20643
기초연금,2025-12,전북특별자치도,남원시,19730,15333
기초연금,2025-12,전북특별자치도,김제시,23140,17972
기초연금,2025-12,전북특별자치도,완주군,19562,14998
기초연금,2025-12,전북특별자치도,진안군,7910,5940
기초연금,2025-12,전북특별자치도,무주군,7182,5480
기초연금,2025-12,전북특별자치도,장수군,6729,5138
기초연금,2025-12,전북특별자치도,임실군,8749,6715
기초연금,2025-12,전북특별자치도,순창군,8239,6392
기초연금,2025-12,전북특별자치도,고창군,16400,12668
기초연금,2025-12,전북특별자치도,부안군,14863,11559
장애인연금,2025-12,서울특별시,종로구,854,849
장애인연금,2025-12,서울특별시,중구,562,547
장애인연금,2025-12,서울특별시,용산구,685,680
장애인연금,2025-12,서울특별시,성동구,1065,1053
장애인연금,2025-12,서울특별시,광진구,1237,1226
장애인연금,2025-12,서울특별시,동대문구,1570,1552
장애인연금,2025-12,서울특별시,중랑구,2736,2701
장애인연금,2025-12,서울특별시,성북구,1867,1841
장애인연금,2025-12,서울특별시,강북구,2448,2409
장애인연금,2025-12,서울특별시,도봉구,1860,1838
장애인연금,2025-12,서울특별시,노원구,4662,4552
장애인연금,2025-12,서울특별시,은평구,2943,2915
장애인연금,2025-12,서울특별시,서대문구,1311,1300
장애인연금,2025-12,서울특별시,마포구,1570,1543
장애인연금,2025-12,서울특별시,양천구,2020,1984
장애인연금,2025-12,서울특별시,강서구,4677,4577
장애인연금,2025-12,서울특별시,구로구,2090,2055
장애인연금,2025-12,서울특별시,금천구,1373,1354
장애인연금,2025-12,서울특별시,영등포구,1361,1347
장애인연금,2025-12,서울특별시,동작구,1555,1532
장애인연금,2025-12,서울특별시,관악구,2297,2275
장애인연금,2025-12,서울특별시,서초구,1035,1021
장애인연금,2025-12,서울특별시,강남구,2317,2264
장애인연금,2025-12,서울특별시,송파구,2394,2372
장애인연금,2025-12,서울특별시,강동구,2403,2386
장애인연금,2025-12,부산광역시,중구,348,343
장애인연금,2025-12,부산광역시,서구,1050,1041
장애인연금,2025-12,부산광역시,동구,785,775
장애인연금,2025-12,부산광역시,영도구,1510,1488
장애인연금,2025-12,부산광역시,부산진구,2501,2477
장애인연금,2025-12,부산광역시,동래구,1530,1520
장애인연금,2025-12,부산광역시,남구,1640,1630
장애인연금,2025-12,부산광역시,북구,2460,2422
장애인연금,2025-12,부산광역시,해운대구,2456,2438
장애인연금,2025-12,부산광역시,사하구,2565,2535
장애인연금,2025-12,부산광역시,금정구,1491,1475
장애인연금,2025-12,부산광역시,강서구,762,761
장애인연금,2025-12,부산광역시,연제구,1353,1343
장애인연금,2025-12,부산광역시,수영구,1051,1041
장애인연금,2025-12,부산광역시,사상구,2075,2049
장애인연금,2025-12,부산광역시,기장군,1288,1278
장애인연금,2025-12,대구광역시,중구,563,557
장애인연금,2025-12,대구광역시,동구,3095,3063
장애인연금,2025-12,대구광역시,서구,1513,1499
장애인연금,2025-12,대구광역시,남구,1251,1234
장애인연금,2025-12,대구광역시,북구,3033,2992
장애인연금,2025-12,대구광역시,수성구,2413,2383
장애인연금,2025-12,대구광역시,달서구,4067,3998
장애인연금,2025-12,대구광역시,달성군,1649,1626
장애인연금,2025-12,대구광역시,군위군,291,284
장애인연금,2025-12,인천광역시,중구,739,732
장애인연금,2025-12,인천광역시,동구,536,529
장애인연금,2025-12,인천광역시,미추홀구,2679,2653
장애인연금,2025-12,인천광역시,연수구,1712,1695
장애인연금,2025-12,인천광역시,남동구,3605,3547
장애인연금,2025-12,인천광역시,부평구,3590,3540
장애인연금,2025-12,인천광역시,계양구,1876,1855
장애인연금,2025-12,인천광역시,서구,3115,3073
장애인연금,2025-12,인천광역시,강화군,879,864
장애인연금,2025-12,인천광역시,옹진군,246,242
장애인연금,2025-12,광주광역시,동구,943,940
장애인연금,2025-12,광주광역시,서구,1999,1962
장애인연금,2025-12,광주광역시,남구,1779,1747
장애인연금,2025-12,광주광역시,북구,3363,3320
장애인연금,2025-12,광주광역시,광산구,2648,2608
장애인연금,2025-12,대전광역시,동구,2304,2259
장애인연금,2025-12,대전광역시,중구,1989,1964
장애인연금,2025-12,대전광역시,서구,2819,2791
장애인연금,2025-12,대전광역시,유성구,1684,1657
장애인연금,2025-12,대전광역시,대덕구,1737,1712
장애인연금,2025-12,울산광역시,중구,1181,1171
장애인연금,2025-12,울산광역시,남구,1538,1526
장애인연금,2025-12,울산광역시,동구,896,888
장애인연금,2025-12,울산광역시,북구,1114,1103
장애인연금,2025-12,울산광역시,울주군,1575,1551
장애인연금,2025-12,세종특별자치시,세종특별자치시,1461,1442
장애인연금,2025-12,경기도,수원시장안구,1418,1403
장애인연금,2025-12,경기도,수원시권선구,1839,1820
장애인연금,2025-12,경기도,수원시팔달구,1096,1087
장애인연금,2025-12,경기도,수원시영통구,952,937
장애인연금,2025-12,경기도,성남시수정구,1254,1237
장애인연금,2025-12,경기도,성남시중원구,1352,1340
장애인연금,2025-12,경기도,성남시분당구,1737,1712
장애인연금,2025-12,경기도,의정부시,2857,2830
장애인연금,2025-12,경기도,안양시만안구,1265,1250
장애인연금,2025-12,경기도,안양시동안구,1109,1103
장애인연금,2025-12,경기도,부천시 원미구,2197,2161
장애인연금,2025-12,경기도,부천시 소사구,1297,1277
장애인연금,2025-12,경기도,부천시 오정구,1042,1029
장애인연금,2025-12,경기도,광명시,1491,1470
장애인연금,2025-12,경기도,평택시,2817,2779
장애인연금,2025-12,경기도,동두천시,986,976
장애인연금,2025-12,경기도,안산시상록구,2219,2183
장애인연금,2025-12,경기도,안산시단원구,1829,1804
장애인연금,2025-12,경기도,고양시덕양구,2465,2440
장애인연금,2025-12,경기도,고양시일산동구,1603,1592
장애인연금,2025-12,경기도,고양시일산서구,1496,1480
장애인연금,2025-12,경기도,과천시,237,237
장애인연금,2025-12,경기도,구리시,918,911
장애인연금,2025-12,경기도,남양주시,4010,3975
장애인연금,2025-12,경기도,오산시,1080,1062
장애인연금,2025-12,경기도,시흥시,2378,2357
장애인연금,2025-12,경기도,군포시,1367,1351
장애인연금,2025-12,경기도,의왕시,653,647
장애인연금,2025-12,경기도,하남시,1290,1278
장애인연금,2025-12,경기도,용인시처인구,1640,1626
장애인연금,2025-12,경기도,용인시기흥구,1638,1620
장애인연금,2025-12,경기도,용인시수지구,720,712
장애인연금,2025-12,경기도,파주시,3046,3007
장애인연금,2025-12,경기도,이천시,1462,1441
장애인연금,2025-12,경기도,안성시,1553,1527
장애인연금,2025-12,경기도,김포시,2033,2003
장애인연금,2025-12,경기도,화성시,3372,3336
장애인연금,2025-12,경기도,광주시,1992,1975
장애인연금,2025-12,경기도,양주시,1845,1826
장애인연금,2025-12,경기도,포천시,1461,1447
장애인연금,2025-12,경기도,여주시,961,944
장애인연금,2025-12,경기도,연천군,452,449
장애인연금,2025-12,경기도,가평군,928,924
장애인연금,2025-12,경기도,양평군,1262,1247
장애인연금,2025-12,충청북도,청주시,253,253
장애인연금,2025-12,충청북도,청주시상당구,1520,1499
장애인연금,2025-12,충청북도,청주시서원구,1445,1420
장애인연금,2025-12,충청북도,청주시흥덕구,1364,1348
장애인연금,2025-12,충청북도,청주시청원구,1087,1072
장애인연금,2025-12,충청북도,충주시,1953,1914
장애인연금,2025-12,충청북도,제천시,1383,1367
